phone_id,location_date,latitude,longitude
51,2022-11-01 20:25:05.0,39.5657982000,2.5153061000
24,2022-11-01 20:25:05.0,39.5023595000,2.5271661000
18,2022-11-01 20:25:07.0,39.5712640700,2.5375692800
36,2022-11-01 20:25:54.0,39.5718647200,2.5368352900
24,2022-11-01 20:26:06.0,39.4952940000,2.5044773000
51,2022-11-01 20:26:07.0,39.5657982000,2.5153061000
18,2022-11-01 20:26:11.0,39.5714093900,2.5376335500
36,2022-11-01 20:26:58.0,39.5718972700,2.5367784900
51,2022-11-01 20:27:09.0,39.5657982000,2.5153061000
24,2022-11-01 20:27:09.0,39.4949790000,2.5303558000
18,2022-11-01 20:27:15.0,39.5714443400,2.5375897700
36,2022-11-01 20:28:02.0,39.5719306400,2.5367625900
24,2022-11-01 20:28:10.0,39.4936904000,2.5321309000
51,2022-11-01 20:28:11.0,39.5657982000,2.5153061000
18,2022-11-01 20:28:19.0,39.5713347100,2.5376840700
36,2022-11-01 20:29:06.0,39.5719173800,2.5368049900
24,2022-11-01 20:29:13.0,39.4945286000,2.5330628000
51,2022-11-01 20:29:14.0,39.5657982000,2.5153061000
18,2022-11-01 20:29:23.0,39.5714752400,2.5376848000
36,2022-11-01 20:30:10.0,39.5719592800,2.5367771800
24,2022-11-01 20:30:16.0,39.4946248000,2.5333691000
18,2022-11-01 20:30:26.0,39.5714535600,2.5376829700
36,2022-11-01 20:31:14.0,39.5717748800,2.5370201600
53,2022-11-01 20:31:14.0,39.5814470000,2.5230426000
24,2022-11-01 20:31:18.0,39.4946495000,2.5336018000
18,2022-11-01 20:31:30.0,39.5714481300,2.5376072300
53,2022-11-01 20:32:16.0,39.5651726000,2.5143779000
36,2022-11-01 20:32:18.0,39.5719481800,2.5366734800
24,2022-11-01 20:32:21.0,39.4946431000,2.5333058000
18,2022-11-01 20:32:34.0,39.5714057900,2.5376238600
53,2022-11-01 20:33:18.0,39.5651726000,2.5143779000
36,2022-11-01 20:33:22.0,39.5719914100,2.5367221800
24,2022-11-01 20:33:23.0,39.4946052000,2.5332084000
18,2022-11-01 20:33:37.0,39.5714272000,2.5376534400
53,2022-11-01 20:34:20.0,39.5658049000,2.5149967000
36,2022-11-01 20:34:26.0,39.5718299500,2.5367627400
24,2022-11-01 20:34:26.0,39.4945705000,2.5331592000
18,2022-11-01 20:34:40.0,39.5714283200,2.5377367100
53,2022-11-01 20:35:22.0,39.5658049000,2.5149967000
24,2022-11-01 20:35:28.0,39.4946147000,2.5332086000
36,2022-11-01 20:35:30.0,39.5719792500,2.5367131800
53,2022-11-01 20:36:24.0,39.5658049000,2.5149967000
24,2022-11-01 20:36:31.0,39.4945611000,2.5331909000
36,2022-11-01 20:36:34.0,39.5720059100,2.5368821400
53,2022-11-01 20:37:26.0,39.5658049000,2.5149967000
24,2022-11-01 20:37:33.0,39.4946311000,2.5333219000
36,2022-11-01 20:37:38.0,39.5718988100,2.5369252000
51,2022-11-01 20:38:14.0,39.5657982000,2.5153061000
53,2022-11-01 20:38:28.0,39.5658049000,2.5149967000
24,2022-11-01 20:38:36.0,39.4946824000,2.5332426000
36,2022-11-01 20:38:42.0,39.5719954500,2.5368340800
51,2022-11-01 20:39:16.0,39.5657982000,2.5153061000
53,2022-11-01 20:39:30.0,39.5658049000,2.5149967000
24,2022-11-01 20:39:39.0,39.4946135000,2.5333383000
36,2022-11-01 20:39:46.0,39.5720846100,2.5368713400
51,2022-11-01 20:40:18.0,39.5657982000,2.5153061000
53,2022-11-01 20:40:32.0,39.5658049000,2.5149967000
24,2022-11-01 20:40:41.0,39.4937228000,2.5321102000
36,2022-11-01 20:40:50.0,39.5718528100,2.5369204100
51,2022-11-01 20:41:21.0,39.5657982000,2.5153061000
53,2022-11-01 20:41:34.0,39.5658049000,2.5149967000
24,2022-11-01 20:41:43.0,39.4956422000,2.5332567000
36,2022-11-01 20:41:54.0,39.5718062200,2.5368449300
51,2022-11-01 20:42:23.0,39.5657982000,2.5153061000
53,2022-11-01 20:42:36.0,39.5651726000,2.5143779000
24,2022-11-01 20:42:45.0,39.4965006000,2.5303098000
36,2022-11-01 20:42:58.0,39.5719945500,2.5367932200
51,2022-11-01 20:43:25.0,39.5657982000,2.5153061000
53,2022-11-01 20:43:37.0,39.5658049000,2.5149967000
18,2022-11-01 20:43:41.0,39.5713982900,2.5376081100
24,2022-11-01 20:43:47.0,39.4963897000,2.5355793000
36,2022-11-01 20:44:02.0,39.5719523700,2.5367657800
51,2022-11-01 20:44:28.0,39.5657982000,2.5153061000
53,2022-11-01 20:44:39.0,39.5651726000,2.5143779000
18,2022-11-01 20:44:45.0,39.5711689900,2.5379581000
24,2022-11-01 20:44:50.0,39.4999326000,2.5360436000
36,2022-11-01 20:45:06.0,39.5719536200,2.5367197200
51,2022-11-01 20:45:30.0,39.5657982000,2.5153061000
53,2022-11-01 20:45:41.0,39.5651726000,2.5143779000
18,2022-11-01 20:45:50.0,39.5715157100,2.5374789300
24,2022-11-01 20:45:54.0,39.5029045000,2.5309020000
36,2022-11-01 20:46:10.0,39.5719976200,2.5367463300
51,2022-11-01 20:46:32.0,39.5657982000,2.5153061000
53,2022-11-01 20:46:43.0,39.5814470000,2.5230426000
18,2022-11-01 20:46:54.0,39.5711650100,2.5377118300
24,2022-11-01 20:46:57.0,39.5059080000,2.5218047000
36,2022-11-01 20:47:14.0,39.5717990800,2.5367283700
51,2022-11-01 20:47:34.0,39.5657982000,2.5153061000
53,2022-11-01 20:47:45.0,39.5814470000,2.5230426000
18,2022-11-01 20:47:58.0,39.5712453600,2.5376551200
24,2022-11-01 20:47:59.0,39.5072407000,2.5199479000
36,2022-11-01 20:48:18.0,39.5719160700,2.5367635900
51,2022-11-01 20:48:37.0,39.5657982000,2.5153061000
53,2022-11-01 20:48:47.0,39.5658049000,2.5149967000
24,2022-11-01 20:49:01.0,39.5138852000,2.5264471000
18,2022-11-01 20:49:03.0,39.5714074200,2.5374873300
36,2022-11-01 20:49:22.0,39.5718800900,2.5368752800
51,2022-11-01 20:49:39.0,39.5657982000,2.5153061000
53,2022-11-01 20:49:49.0,39.5814470000,2.5230426000
24,2022-11-01 20:50:02.0,39.5195047000,2.5205668000
18,2022-11-01 20:50:07.0,39.5712214000,2.5374918700
36,2022-11-01 20:50:26.0,39.5717952500,2.5369327600
51,2022-11-01 20:50:41.0,39.5714620400,2.5375799100
53,2022-11-01 20:50:51.0,39.5658049000,2.5149967000
24,2022-11-01 20:51:04.0,39.5294057000,2.5113383000
18,2022-11-01 20:51:11.0,39.5711794200,2.5376733900
36,2022-11-01 20:51:29.0,39.5718894800,2.5366368400
51,2022-11-01 20:51:43.0,39.5657982000,2.5153061000
53,2022-11-01 20:51:53.0,39.5658049000,2.5149967000
24,2022-11-01 20:52:06.0,39.5286926000,2.5082697000
18,2022-11-01 20:52:15.0,39.5712227400,2.5375228900
36,2022-11-01 20:52:33.0,39.5718809900,2.5368158100
51,2022-11-01 20:52:46.0,39.5657982000,2.5153061000
53,2022-11-01 20:52:55.0,39.5658049000,2.5149967000
24,2022-11-01 20:53:09.0,39.5285553000,2.5076938000
18,2022-11-01 20:53:19.0,39.5712619900,2.5375351000
36,2022-11-01 20:53:37.0,39.5718801900,2.5368851000
51,2022-11-01 20:53:48.0,39.5657982000,2.5153061000
53,2022-11-01 20:53:57.0,39.5814470000,2.5230426000
24,2022-11-01 20:54:11.0,39.5286407000,2.5077057000
18,2022-11-01 20:54:23.0,39.5713014300,2.5375502100
36,2022-11-01 20:54:40.0,39.5717690400,2.5369200500
51,2022-11-01 20:54:50.0,39.5657982000,2.5153061000
53,2022-11-01 20:54:59.0,39.5658049000,2.5149967000
24,2022-11-01 20:55:13.0,39.5283921000,2.5077612000
18,2022-11-01 20:55:27.0,39.5713843000,2.5374435400
36,2022-11-01 20:55:42.0,39.5719946000,2.5366923500
51,2022-11-01 20:55:52.0,39.5713439300,2.5377569800
53,2022-11-01 20:56:01.0,39.5658049000,2.5149967000
24,2022-11-01 20:56:15.0,39.5280917000,2.5078032000
18,2022-11-01 20:56:31.0,39.5712904600,2.5375293900
36,2022-11-01 20:56:45.0,39.5719321700,2.5367021300
51,2022-11-01 20:56:55.0,39.5657982000,2.5153061000
53,2022-11-01 20:57:03.0,39.5658049000,2.5149967000
24,2022-11-01 20:57:18.0,39.5280921000,2.5079353000
18,2022-11-01 20:57:36.0,39.5712027600,2.5376396900
36,2022-11-01 20:57:49.0,39.5719482700,2.5367075800
51,2022-11-01 20:57:57.0,39.5657982000,2.5153061000
53,2022-11-01 20:58:05.0,39.5658049000,2.5149967000
24,2022-11-01 20:58:20.0,39.5281067000,2.5078756000
18,2022-11-01 20:58:41.0,39.5712752300,2.5376291200
36,2022-11-01 20:58:53.0,39.5719219700,2.5368368800
51,2022-11-01 20:58:59.0,39.5657982000,2.5153061000
53,2022-11-01 20:59:06.0,39.5814470000,2.5230426000
24,2022-11-01 20:59:23.0,39.5281021000,2.5079119000
18,2022-11-01 20:59:45.0,39.5712635100,2.5376139100
36,2022-11-01 20:59:57.0,39.5719050600,2.5368213000
51,2022-11-01 21:00:02.0,39.5657982000,2.5153061000
53,2022-11-01 21:00:08.0,39.5658049000,2.5149967000
24,2022-11-01 21:00:25.0,39.5280844000,2.5078495000
18,2022-11-01 21:00:48.0,39.5711677900,2.5377241200
36,2022-11-01 21:01:01.0,39.5718709400,2.5367906800
51,2022-11-01 21:01:04.0,39.5657982000,2.5153061000
53,2022-11-01 21:01:10.0,39.5658049000,2.5149967000
24,2022-11-01 21:01:28.0,39.5280795000,2.5078461000
18,2022-11-01 21:01:52.0,39.5713661000,2.5375849500
36,2022-11-01 21:02:05.0,39.5719570800,2.5366701200
51,2022-11-01 21:02:06.0,39.5657982000,2.5153061000
53,2022-11-01 21:02:12.0,39.5658049000,2.5149967000
24,2022-11-01 21:02:30.0,39.5280883000,2.5078723000
18,2022-11-01 21:02:55.0,39.5717620600,2.5368813100
36,2022-11-01 21:03:09.0,39.5724553100,2.5369940500
51,2022-11-01 21:03:09.0,39.5657982000,2.5153061000
53,2022-11-01 21:03:14.0,39.5687183000,2.5295422000
24,2022-11-01 21:03:33.0,39.5280868000,2.5078734000
18,2022-11-01 21:04:00.0,39.5718729500,2.5367566400
51,2022-11-01 21:04:11.0,39.5657982000,2.5153061000
36,2022-11-01 21:04:14.0,39.5691680300,2.5353551900
53,2022-11-01 21:04:16.0,39.5736473000,2.5255186000
24,2022-11-01 21:04:36.0,39.5280969000,2.5078604000
18,2022-11-01 21:05:04.0,39.5689994600,2.5324780400
51,2022-11-01 21:05:13.0,39.5657982000,2.5153061000
36,2022-11-01 21:05:18.0,39.5680703000,2.5291727000
53,2022-11-01 21:05:18.0,39.5658049000,2.5149967000
24,2022-11-01 21:05:38.0,39.5280838000,2.5078446000
18,2022-11-01 21:06:08.0,39.5665385400,2.5219638300
51,2022-11-01 21:06:15.0,39.5657982000,2.5153061000
53,2022-11-01 21:06:20.0,39.5736473000,2.5255186000
36,2022-11-01 21:06:24.0,39.5674786600,2.5227926100
24,2022-11-01 21:06:41.0,39.5280916000,2.5078546000
18,2022-11-01 21:07:12.0,39.5641592000,2.5125291800
51,2022-11-01 21:07:18.0,39.5657982000,2.5153061000
53,2022-11-01 21:07:22.0,39.5814470000,2.5230426000
36,2022-11-01 21:07:28.0,39.5665293300,2.5156140200
24,2022-11-01 21:07:44.0,39.5280968000,2.5078312000
18,2022-11-01 21:08:16.0,39.5536758800,2.5132945900
51,2022-11-01 21:08:20.0,39.5657982000,2.5153061000
53,2022-11-01 21:08:24.0,39.5658049000,2.5149967000
36,2022-11-01 21:08:32.0,39.5626072000,2.5129667100
24,2022-11-01 21:08:46.0,39.5281108000,2.5078157000
18,2022-11-01 21:09:20.0,39.5426846800,2.5172218100
51,2022-11-01 21:09:22.0,39.5657982000,2.5153061000
53,2022-11-01 21:09:26.0,39.5556821000,2.4902489000
36,2022-11-01 21:09:35.0,39.5560220300,2.5137031300
24,2022-11-01 21:09:49.0,39.5280988000,2.5079240000
51,2022-11-01 21:10:24.0,39.5657982000,2.5153061000
18,2022-11-01 21:10:27.0,39.5332244000,2.5085485200
53,2022-11-01 21:10:28.0,39.5556821000,2.4902489000
36,2022-11-01 21:10:39.0,39.5520375000,2.5144146200
24,2022-11-01 21:10:51.0,39.5281287000,2.5078163000
51,2022-11-01 21:11:27.0,39.5651453000,2.5113179000
53,2022-11-01 21:11:30.0,39.5198977000,2.5023118000
18,2022-11-01 21:11:30.0,39.5283600900,2.5074562800
36,2022-11-01 21:11:44.0,39.5439802400,2.5172799100
24,2022-11-01 21:11:54.0,39.5281319000,2.5077949000
51,2022-11-01 21:12:29.0,39.5560576000,2.5142296000
53,2022-11-01 21:12:32.0,39.5304412000,2.5043697000
18,2022-11-01 21:12:34.0,39.5283266500,2.5077908200
36,2022-11-01 21:12:48.0,39.5360088000,2.5112020700
24,2022-11-01 21:12:57.0,39.5281638000,2.5078838000
51,2022-11-01 21:13:32.0,39.5496734000,2.5145687000
53,2022-11-01 21:13:34.0,39.5229665000,2.4962625000
36,2022-11-01 21:13:52.0,39.5312726700,2.5106890500
24,2022-11-01 21:13:59.0,39.5281374000,2.5078703000
51,2022-11-01 21:14:34.0,39.5347400000,2.5180911000
53,2022-11-01 21:14:38.0,39.5175881000,2.4891442000
36,2022-11-01 21:14:56.0,39.5285300500,2.5074696500
24,2022-11-01 21:15:02.0,39.5281125000,2.5078495000
51,2022-11-01 21:15:36.0,39.5294253000,2.5397578000
53,2022-11-01 21:15:40.0,39.5175748000,2.4890931000
36,2022-11-01 21:16:00.0,39.5280952800,2.5079188900
24,2022-11-01 21:16:04.0,39.5281615000,2.5078254000
51,2022-11-01 21:16:39.0,39.5175607000,2.5357332000
53,2022-11-01 21:16:42.0,39.5176692000,2.4892548000
36,2022-11-01 21:17:04.0,39.5282500100,2.5079059700
24,2022-11-01 21:17:06.0,39.5281124000,2.5078400000
51,2022-11-01 21:17:41.0,39.5296699000,2.5396966000
53,2022-11-01 21:17:45.0,39.5176449000,2.4890918000
36,2022-11-01 21:18:07.0,39.5281889700,2.5076900900
24,2022-11-01 21:18:09.0,39.5281130000,2.5078771000
51,2022-11-01 21:18:43.0,39.5291564900,2.5376597700
53,2022-11-01 21:18:48.0,39.5176232000,2.4892319000
24,2022-11-01 21:19:11.0,39.5281258000,2.5078347000
51,2022-11-01 21:19:46.0,39.5279471000,2.5411957000
53,2022-11-01 21:19:49.0,39.5176431000,2.4891071000
24,2022-11-01 21:20:14.0,39.5281268000,2.5078580000
51,2022-11-01 21:20:48.0,39.5235813000,2.5342465000
53,2022-11-01 21:20:52.0,39.5175576000,2.4890134000
24,2022-11-01 21:21:16.0,39.5281334000,2.5078012000
51,2022-11-01 21:21:51.0,39.5196267000,2.5298518000
53,2022-11-01 21:21:54.0,39.5176522000,2.4890550000
24,2022-11-01 21:22:19.0,39.5281181000,2.5078188000
51,2022-11-01 21:22:53.0,39.5195047000,2.5205668000
53,2022-11-01 21:22:57.0,39.5176113000,2.4892189000
24,2022-11-01 21:23:21.0,39.5281421000,2.5079115000
51,2022-11-01 21:23:56.0,39.5282626100,2.5121312000
53,2022-11-01 21:23:59.0,39.5175749000,2.4889815000
24,2022-11-01 21:24:24.0,39.5281158000,2.5078738000
51,2022-11-01 21:24:59.0,39.5280783000,2.5080869000
53,2022-11-01 21:25:00.0,39.5175678000,2.4889883000
24,2022-11-01 21:25:27.0,39.5281119000,2.5078972000
51,2022-11-01 21:26:01.0,39.5279928000,2.5074496000
53,2022-11-01 21:26:02.0,39.5125536000,2.4831363000
24,2022-11-01 21:26:29.0,39.5281486000,2.5078421000
51,2022-11-01 21:27:04.0,39.5279229000,2.5069836000
53,2022-11-01 21:27:04.0,39.5187380000,2.4961253000
24,2022-11-01 21:27:32.0,39.5281242000,2.5078640000
51,2022-11-01 21:28:06.0,39.5283473700,2.5073738000
53,2022-11-01 21:28:06.0,39.5175948000,2.4891409000
24,2022-11-01 21:28:34.0,39.5281275000,2.5079201000
53,2022-11-01 21:29:08.0,39.5175936000,2.4891369000
51,2022-11-01 21:29:09.0,39.5279809000,2.5068560000
24,2022-11-01 21:29:37.0,39.5281158000,2.5078875000
53,2022-11-01 21:30:10.0,39.5175863000,2.4891344000
51,2022-11-01 21:30:11.0,39.5279651000,2.5069246000
24,2022-11-01 21:30:39.0,39.5281567000,2.5078227000
53,2022-11-01 21:31:12.0,39.5175948000,2.4891409000
51,2022-11-01 21:31:14.0,39.5278559000,2.5068741000
24,2022-11-01 21:31:42.0,39.5281348000,2.5078315000
53,2022-11-01 21:32:14.0,39.5175632000,2.4889844000
51,2022-11-01 21:32:17.0,39.5279150000,2.5068698000
24,2022-11-01 21:32:44.0,39.5281320000,2.5078738000
53,2022-11-01 21:33:16.0,39.5174955000,2.4884902000
51,2022-11-01 21:33:20.0,39.5280086000,2.5069593000
24,2022-11-01 21:33:47.0,39.5281279000,2.5078551000
53,2022-11-01 21:34:18.0,39.5175381000,2.4887537000
51,2022-11-01 21:34:22.0,39.5278770000,2.5069270000
24,2022-11-01 21:34:49.0,39.5281015000,2.5078659000
53,2022-11-01 21:35:20.0,39.5176040000,2.4890024000
51,2022-11-01 21:35:25.0,39.5279328000,2.5069472000
24,2022-11-01 21:35:52.0,39.5281165000,2.5078534000
53,2022-11-01 21:36:22.0,39.5176365000,2.4890145000
51,2022-11-01 21:36:28.0,39.5279350000,2.5068906000
24,2022-11-01 21:36:54.0,39.5281423000,2.5079303000
53,2022-11-01 21:37:25.0,39.5176086000,2.4889262000
51,2022-11-01 21:37:31.0,39.5279037000,2.5069314000
24,2022-11-01 21:37:57.0,39.5281151000,2.5079630000
53,2022-11-01 21:38:29.0,39.5175501000,2.4888514000
51,2022-11-01 21:38:33.0,39.5279109000,2.5069876000
24,2022-11-01 21:38:59.0,39.5281188000,2.5078909000
53,2022-11-01 21:39:31.0,39.5176635000,2.4888415000
51,2022-11-01 21:39:36.0,39.5279443000,2.5069616000
24,2022-11-01 21:40:02.0,39.5281260000,2.5079012000
53,2022-11-01 21:40:33.0,39.5175756000,2.4888624000
51,2022-11-01 21:40:39.0,39.5280449000,2.5072206000
24,2022-11-01 21:41:05.0,39.5281146000,2.5079120000
53,2022-11-01 21:41:35.0,39.5176279000,2.4889777000
51,2022-11-01 21:41:41.0,39.5279537000,2.5069394000
24,2022-11-01 21:42:07.0,39.5281090000,2.5079153000
53,2022-11-01 21:42:37.0,39.5175398000,2.4888363000
51,2022-11-01 21:42:44.0,39.5278965000,2.5069627000
24,2022-11-01 21:43:10.0,39.5281118000,2.5079401000
53,2022-11-01 21:43:40.0,39.5176460000,2.4888840000
51,2022-11-01 21:43:47.0,39.5279487000,2.5069646000
24,2022-11-01 21:44:12.0,39.5281467000,2.5078830000
51,2022-11-01 21:44:50.0,39.5280619000,2.5069359000
24,2022-11-01 21:45:15.0,39.5281060000,2.5079061000
51,2022-11-01 21:45:52.0,39.5278908000,2.5068050000
24,2022-11-01 21:46:18.0,39.5281439000,2.5078783000
51,2022-11-01 21:46:54.0,39.5280154000,2.5069620000
24,2022-11-01 21:47:20.0,39.5281440000,2.5079018000
51,2022-11-01 21:47:56.0,39.5279265000,2.5069854000
24,2022-11-01 21:48:23.0,39.5281162000,2.5079325000
51,2022-11-01 21:48:59.0,39.5279894100,2.5072829000
24,2022-11-01 21:49:25.0,39.5281319000,2.5079896000
51,2022-11-01 21:50:02.0,39.5280410000,2.5069430000
24,2022-11-01 21:50:28.0,39.5281531000,2.5079334000
53,2022-11-01 21:50:33.0,39.5282960600,2.5079169800
51,2022-11-01 21:51:05.0,39.5279038000,2.5069172000
24,2022-11-01 21:51:31.0,39.5281517000,2.5079381000
53,2022-11-01 21:51:34.0,39.5280799000,2.5077588000
51,2022-11-01 21:52:08.0,39.5279078000,2.5069460000
24,2022-11-01 21:52:33.0,39.5281284000,2.5078852000
51,2022-11-01 21:53:11.0,39.5278881000,2.5069638000
24,2022-11-01 21:53:36.0,39.5281391000,2.5078885000
51,2022-11-01 21:54:14.0,39.5280071000,2.5071128000
24,2022-11-01 21:54:38.0,39.5281421000,2.5078483000
51,2022-11-01 21:55:17.0,39.5279371000,2.5070103000
24,2022-11-01 21:55:41.0,39.5281313000,2.5078667000
51,2022-11-01 21:56:20.0,39.5280141000,2.5070500000
24,2022-11-01 21:56:43.0,39.5281293000,2.5078114000
51,2022-11-01 21:57:22.0,39.5278000000,2.5085665000
24,2022-11-01 21:57:46.0,39.5281574000,2.5078197000
51,2022-11-01 21:58:25.0,39.5260090000,2.5035492000
24,2022-11-01 21:58:48.0,39.5281428000,2.5079000000
51,2022-11-01 21:59:27.0,39.5278245000,2.5085244000
24,2022-11-01 21:59:51.0,39.5281787000,2.5078575000
51,2022-11-01 22:00:29.0,39.5277909000,2.5083238000
24,2022-11-01 22:00:54.0,39.5281375000,2.5078555000
51,2022-11-01 22:01:32.0,39.5277984000,2.5085550000
24,2022-11-01 22:01:56.0,39.5281264000,2.5078342000
51,2022-11-01 22:02:34.0,39.5245506000,2.5112837000
24,2022-11-01 22:02:59.0,39.5281156000,2.5078728000
51,2022-11-01 22:03:36.0,39.5279632000,2.5073506000
24,2022-11-01 22:04:01.0,39.5281532000,2.5078700000
51,2022-11-01 22:04:39.0,39.5277788000,2.5084711000
24,2022-11-01 22:05:04.0,39.5281213000,2.5079146000
51,2022-11-01 22:05:41.0,39.5277788000,2.5084711000
24,2022-11-01 22:06:07.0,39.5281301000,2.5078943000
51,2022-11-01 22:06:43.0,39.5277510000,2.5084138000
24,2022-11-01 22:07:09.0,39.5281424000,2.5078815000
51,2022-11-01 22:07:45.0,39.5280573000,2.5080077000
24,2022-11-01 22:08:12.0,39.5281121000,2.5078884000
51,2022-11-01 22:08:48.0,39.5280739000,2.5077640000
24,2022-11-01 22:09:15.0,39.5281241000,2.5078554000
24,2022-11-01 22:10:17.0,39.5281388000,2.5079179000
24,2022-11-01 22:11:20.0,39.5281610000,2.5078671000
24,2022-11-01 22:12:22.0,39.5280949000,2.5078773000
24,2022-11-01 22:13:25.0,39.5281794000,2.5078819000
24,2022-11-01 22:14:27.0,39.5260090000,2.5035492000
22,2022-11-01 23:21:12.0,39.5285201000,2.5076928000
22,2022-11-01 23:22:20.0,39.5280972800,2.5076644400
22,2022-11-01 23:23:23.0,39.5282490000,2.5078115000
22,2022-11-01 23:24:25.0,39.5283599000,2.5076649000
22,2022-11-01 23:25:27.0,39.5282864000,2.5084930000
22,2022-11-01 23:26:29.0,39.5286497000,2.5079811000
22,2022-11-01 23:27:31.0,39.5245506000,2.5112837000
22,2022-11-01 23:28:33.0,39.5342741000,2.5097367000
22,2022-11-01 23:29:35.0,39.5185603000,2.4893211000
22,2022-11-01 23:30:37.0,39.5496728000,2.5145716000
22,2022-11-01 23:31:40.0,39.5520222000,2.5103555000
22,2022-11-01 23:32:42.0,39.5646590000,2.5043796000
22,2022-11-01 23:33:44.0,39.5661158000,2.4982676000
22,2022-11-01 23:34:46.0,39.5619275000,2.5001464000
22,2022-11-01 23:35:48.0,39.5683587000,2.4862286000
22,2022-11-01 23:36:50.0,39.5784100000,2.4689146000
22,2022-11-01 23:37:52.0,39.5807037000,2.4717047000
22,2022-11-01 23:38:54.0,39.5823604000,2.4721896000
22,2022-11-01 23:39:57.0,39.5790696000,2.4697773000
22,2022-11-01 23:40:59.0,39.5825077000,2.4720007000
22,2022-11-01 23:42:01.0,39.5790707000,2.4697811000
22,2022-11-01 23:43:03.0,39.5790707000,2.4697811000
22,2022-11-01 23:44:05.0,39.5790696000,2.4697773000
22,2022-11-01 23:45:07.0,39.5823819000,2.4722078000
22,2022-11-01 23:46:09.0,39.5825077000,2.4720007000
22,2022-11-01 23:47:11.0,39.5790707000,2.4697811000
22,2022-11-01 23:48:13.0,39.5825038000,2.4720058000
29,2022-11-01 23:48:28.0,39.5287117000,2.5082761000
22,2022-11-01 23:49:15.0,39.5790696000,2.4697773000
29,2022-11-01 23:49:31.0,39.5287686000,2.5081114000
22,2022-11-01 23:50:16.0,39.5831390000,2.4707910000
29,2022-11-01 23:50:33.0,39.5286852000,2.5083828000
37,2022-11-01 23:50:50.0,39.5210969000,2.5066428000
22,2022-11-01 23:51:18.0,39.5784231000,2.4682963000
29,2022-11-01 23:51:36.0,39.5286795000,2.5081651000
37,2022-11-01 23:51:51.0,39.5210969000,2.5066428000
22,2022-11-01 23:52:20.0,39.5782017000,2.4708598000
29,2022-11-01 23:52:38.0,39.5287583000,2.5082368000
37,2022-11-01 23:52:53.0,39.5269178000,2.4866224000
22,2022-11-01 23:53:22.0,39.5781128000,2.4709828000
29,2022-11-01 23:53:40.0,39.5287397000,2.5080478000
37,2022-11-01 23:53:55.0,39.5265079000,2.4865886000
22,2022-11-01 23:54:24.0,39.5619275000,2.5001464000
29,2022-11-01 23:54:42.0,39.5288103000,2.5080836000
37,2022-11-01 23:54:57.0,39.5265079000,2.4865886000
22,2022-11-01 23:55:26.0,39.5653956000,2.5036656000
29,2022-11-01 23:55:44.0,39.5286878000,2.5079024000
37,2022-11-01 23:55:59.0,39.5265117000,2.4865881000
22,2022-11-01 23:56:28.0,39.5619275000,2.5001464000
29,2022-11-01 23:56:46.0,39.5288200000,2.5078368000
37,2022-11-01 23:57:01.0,39.5210969000,2.5066428000
22,2022-11-01 23:57:30.0,39.5496613000,2.5145645000
29,2022-11-01 23:57:47.0,39.5282601000,2.5083120000
37,2022-11-01 23:58:03.0,39.5265179000,2.4865896000
22,2022-11-01 23:58:32.0,39.5517033000,2.5150063000
29,2022-11-01 23:58:49.0,39.5286712000,2.5075843000
37,2022-11-01 23:59:05.0,39.5193510000,2.4976718000
22,2022-11-01 23:59:34.0,39.5342741000,2.5097367000
29,2022-11-01 23:59:51.0,39.5287817000,2.5079310000
37,2022-11-02 00:00:07.0,39.5267315000,2.4866020000
22,2022-11-02 00:00:35.0,39.5295913000,2.5024806000
29,2022-11-02 00:00:53.0,39.5284127000,2.5074010000
37,2022-11-02 00:01:09.0,39.5267058000,2.4866040000
22,2022-11-02 00:01:38.0,39.5230154000,2.4962549000
29,2022-11-02 00:01:55.0,39.5288163000,2.5075436000
37,2022-11-02 00:02:11.0,39.5266962000,2.4866002000
22,2022-11-02 00:02:40.0,39.5231440000,2.4964070000
29,2022-11-02 00:02:57.0,39.5287044000,2.5079739000
37,2022-11-02 00:03:13.0,39.5266634000,2.4865882000
22,2022-11-02 00:03:42.0,39.5266866000,2.4865955000
29,2022-11-02 00:03:59.0,39.5288054000,2.5077890000
37,2022-11-02 00:04:16.0,39.5266409000,2.4865922000
22,2022-11-02 00:04:44.0,39.5266984000,2.4865904000
29,2022-11-02 00:05:01.0,39.5283848000,2.5080081000
37,2022-11-02 00:05:18.0,39.5266775000,2.4866003000
22,2022-11-02 00:05:46.0,39.5266446000,2.4865849000
29,2022-11-02 00:06:03.0,39.5287027000,2.5080344000
37,2022-11-02 00:06:21.0,39.5267529000,2.4866060000
22,2022-11-02 00:06:48.0,39.5266606000,2.4865907000
29,2022-11-02 00:07:05.0,39.5287861000,2.5079092000
37,2022-11-02 00:07:23.0,39.5266949000,2.4866075000
22,2022-11-02 00:07:50.0,39.5267363000,2.4865989000
29,2022-11-02 00:08:07.0,39.5287158000,2.5079086000
37,2022-11-02 00:08:25.0,39.5266301000,2.4865774000
22,2022-11-02 00:08:52.0,39.5267363000,2.4865989000
29,2022-11-02 00:09:09.0,39.5289642000,2.5078751000
37,2022-11-02 00:09:27.0,39.5266900000,2.4866020000
22,2022-11-02 00:09:53.0,39.5266770000,2.4865904000
29,2022-11-02 00:10:11.0,39.5289382000,2.5077136000
37,2022-11-02 00:10:29.0,39.5267425000,2.4866042000
22,2022-11-02 00:10:55.0,39.5267894000,2.4866052000
